MONTH,DAY_OF_MONTH,DAY_OF_WEEK,day_of_week_c,FLIGHT_DATE,MARKETING_CARRIER_CODE,MARKETING_FLIGHT_NUMBER,AIRCRAFT_TAIL_NUMBER,ORIGIN_AIRPORT_CODE,ORIGIN_CITY_NAME,ORIGIN_STATE_CODE,ORIGIN_STATE_NAME,DEST_AIRPORT_CODE,DEST_CITY_NAME,DEST_STATE_CODE,DEST_STATE_NAME,SCHEDULED_DEP_TIME,SCHEDULED_DEP_HOUR,ACTUAL_DEP_TIME,ACTUAL_DEP_HOUR,DEP_DELAY,DEP_DELAY_15_MIN,DEP_DELAY_GROUP,ORIGIN_TAXI_TIME,DEP_TAKEOFF_TIME,ARR_LANDING_TIME,DEST_TAXI_TIME,SCHEDULED_ARR_TIME,SCHEDULED_ARR_HOUR,ACTUAL_ARR_TIME,ACTUAL_ARR_HOUR,ARR_DELAY,ARR_DELAY_15_MIN,ARR_DELAY_GROUP,CANCELLED,cancelled_c,CANCELLATION_REASON,SCHEDULED_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,IN_AIR_DURATION,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1,1,3,Wed,2020-01-01,WN,4704,N254WN,SNA,"Santa Ana, CA",CA,California,DAL,"Dallas, TX",TX,Texas,745,7,744,7,-1,Less than 15,0-15 min early,8,752,1228,4,1240,12,1232,12,-8,Less than 15,0-15 min early,0,No,Not Cancelled,175,168,156,1216,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,1240,N950WN,SNA,"Santa Ana, CA",CA,California,DEN,"Denver, CO",CO,Colorado,1820,18,1836,18,16,Greater than 15,15-30 min late,6,1842,2136,6,2140,21,2142,21,2,Less than 15,0-15 min late,0,No,Not Cancelled,140,126,114,846,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,1420,N267WN,SNA,"Santa Ana, CA",CA,California,DEN,"Denver, CO",CO,Colorado,1535,15,1529,15,-6,Less than 15,0-15 min early,16,1545,1840,7,1855,18,1847,18,-8,Less than 15,0-15 min early,0,No,Not Cancelled,140,138,115,846,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,2147,N8570W,SNA,"Santa Ana, CA",CA,California,DEN,"Denver, CO",CO,Colorado,2045,20,2045,20,0,Less than 15,0-15 min late,7,2052,2346,4,2355,23,2350,23,-5,Less than 15,0-15 min early,0,No,Not Cancelled,130,125,114,846,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6018,N931WN,SNA,"Santa Ana, CA",CA,California,DEN,"Denver, CO",CO,Colorado,700,7,714,7,14,Less than 15,0-15 min late,8,722,1016,6,1020,10,1022,10,2,Less than 15,0-15 min late,0,No,Not Cancelled,140,128,114,846,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,729,N402WN,SNA,"Santa Ana, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,2020,20,2016,20,-4,Less than 15,0-15 min early,7,2023,2108,6,2125,21,2114,21,-11,Less than 15,0-15 min early,0,No,Not Cancelled,65,58,45,226,250-500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3632,N788SA,SNA,"Santa Ana, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,1300,13,1259,12,-1,Less than 15,0-15 min early,7,1306,1355,3,1410,14,1358,13,-12,Less than 15,0-15 min early,0,No,Not Cancelled,70,59,49,226,250-500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4730,N258WN,SNA,"Santa Ana, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,645,6,645,6,0,Less than 15,0-15 min late,19,704,751,3,810,8,754,7,-16,Less than 15,15-30 min early,0,No,Not Cancelled,85,69,47,226,250-500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5496,N731SA,SNA,"Santa Ana, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,835,8,829,8,-6,Less than 15,0-15 min early,9,838,927,3,945,9,930,9,-15,Less than 15,0-15 min early,0,No,Not Cancelled,70,61,49,226,250-500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5983,N724SW,SNA,"Santa Ana, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,1710,17,1743,17,33,Greater than 15,30-45 min late,10,1753,1845,5,1815,18,1850,18,35,Greater than 15,30-45 min late,0,No,Not Cancelled,65,67,52,226,250-500 miles,1,0,2,0,32
1,1,3,Wed,2020-01-01,WN,1870,N467WN,SNA,"Santa Ana, CA",CA,California,OAK,"Oakland, CA",CA,California,1925,19,1922,19,-3,Less than 15,0-15 min early,12,1934,2043,5,2045,20,2048,20,3,Less than 15,0-15 min late,0,No,Not Cancelled,80,86,69,371,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4433,N488WN,SNA,"Santa Ana, CA",CA,California,OAK,"Oakland, CA",CA,California,730,7,-1,-1,9999,Cancelled,Cancelled,-1,-1,-1,-1,900,9,-1,-1,9999,Cancelled,Cancelled,1,Yes,Carrier,90,0,0,371,500-750 miles,-1,-1,-1,-1,-1
1,1,3,Wed,2020-01-01,WN,4705,N557WN,SNA,"Santa Ana, CA",CA,California,OAK,"Oakland, CA",CA,California,1105,11,1228,12,83,Greater than 15,75-90 min late,8,1236,1349,5,1235,12,1354,13,79,Greater than 15,75-90 min late,0,No,Not Cancelled,90,86,73,371,500-750 miles,79,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4825,N7827A,SNA,"Santa Ana, CA",CA,California,OAK,"Oakland, CA",CA,California,850,8,847,8,-3,Less than 15,0-15 min early,9,856,1008,6,1015,10,1014,10,-1,Less than 15,0-15 min early,0,No,Not Cancelled,85,87,72,371,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5462,N484WN,SNA,"Santa Ana, CA",CA,California,OAK,"Oakland, CA",CA,California,1700,17,1705,17,5,Less than 15,0-15 min late,9,1714,1828,7,1830,18,1835,18,5,Less than 15,0-15 min late,0,No,Not Cancelled,90,90,74,371,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6145,N7740A,SNA,"Santa Ana, CA",CA,California,OAK,"Oakland, CA",CA,California,2035,20,2030,20,-5,Less than 15,0-15 min early,9,2039,2147,8,2155,21,2155,21,0,Less than 15,0-15 min late,0,No,Not Cancelled,80,85,68,371,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6150,N7738A,SNA,"Santa Ana, CA",CA,California,OAK,"Oakland, CA",CA,California,1315,13,1312,13,-3,Less than 15,0-15 min early,7,1319,1430,5,1440,14,1435,14,-5,Less than 15,0-15 min early,0,No,Not Cancelled,85,83,71,371,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,950,N7742B,SNA,"Santa Ana, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,1540,15,1538,15,-2,Less than 15,0-15 min early,9,1547,1744,5,1800,18,1749,17,-11,Less than 15,0-15 min early,0,No,Not Cancelled,80,71,57,338,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4270,N7711N,SNA,"Santa Ana, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,1835,18,1831,18,-4,Less than 15,0-15 min early,9,1840,2038,5,2045,20,2043,20,-2,Less than 15,0-15 min early,0,No,Not Cancelled,70,72,58,338,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4676,N488WN,SNA,"Santa Ana, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,835,8,827,8,-8,Less than 15,0-15 min early,9,836,1027,7,1050,10,1034,10,-16,Less than 15,15-30 min early,0,No,Not Cancelled,75,67,51,338,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4738,N737JW,SNA,"Santa Ana, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,1320,13,1321,13,1,Less than 15,0-15 min late,8,1329,1520,7,1535,15,1527,15,-8,Less than 15,0-15 min early,0,No,Not Cancelled,75,66,51,338,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5006,N566WN,SNA,"Santa Ana, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,1020,10,1016,10,-4,Less than 15,0-15 min early,6,1022,1212,5,1240,12,1217,12,-23,Less than 15,15-30 min early,0,No,Not Cancelled,80,61,50,338,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5922,N732SW,SNA,"Santa Ana, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,715,7,715,7,0,Less than 15,0-15 min late,19,734,927,9,930,9,936,9,6,Less than 15,0-15 min late,0,No,Not Cancelled,75,81,53,338,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6423,N228WN,SNA,"Santa Ana, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,2030,20,2027,20,-3,Less than 15,0-15 min early,5,2032,2228,4,2240,22,2232,22,-8,Less than 15,0-15 min early,0,No,Not Cancelled,70,65,56,338,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,2045,N477WN,SNA,"Santa Ana, CA",CA,California,SJC,"San Jose, CA",CA,California,1225,12,1222,12,-3,Less than 15,0-15 min early,10,1232,1337,2,1350,13,1339,13,-11,Less than 15,0-15 min early,0,No,Not Cancelled,85,77,65,342,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3856,N492WN,SNA,"Santa Ana, CA",CA,California,SJC,"San Jose, CA",CA,California,1835,18,1827,18,-8,Less than 15,0-15 min early,9,1836,1939,4,1945,19,1943,19,-2,Less than 15,0-15 min early,0,No,Not Cancelled,70,76,63,342,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5127,N295WN,SNA,"Santa Ana, CA",CA,California,SJC,"San Jose, CA",CA,California,745,7,746,7,1,Less than 15,0-15 min late,7,753,856,5,905,9,901,9,-4,Less than 15,0-15 min early,0,No,Not Cancelled,80,75,63,342,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5222,N7711N,SNA,"Santa Ana, CA",CA,California,SJC,"San Jose, CA",CA,California,1450,14,1444,14,-6,Less than 15,0-15 min early,14,1458,1604,3,1610,16,1607,16,-3,Less than 15,0-15 min early,0,No,Not Cancelled,80,83,66,342,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5264,N413WN,SNA,"Santa Ana, CA",CA,California,SJC,"San Jose, CA",CA,California,1045,10,1045,10,0,Less than 15,0-15 min late,7,1052,1156,3,1205,12,1159,11,-6,Less than 15,0-15 min early,0,No,Not Cancelled,80,74,64,342,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5333,N465WN,SNA,"Santa Ana, CA",CA,California,SJC,"San Jose, CA",CA,California,1345,13,1351,13,6,Less than 15,0-15 min late,10,1401,1506,3,1505,15,1509,15,4,Less than 15,0-15 min late,0,No,Not Cancelled,80,78,65,342,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5352,N484WN,SNA,"Santa Ana, CA",CA,California,SJC,"San Jose, CA",CA,California,950,9,948,9,-2,Less than 15,0-15 min early,6,954,1058,4,1110,11,1102,11,-8,Less than 15,0-15 min early,0,No,Not Cancelled,80,74,64,342,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5377,N441WN,SNA,"Santa Ana, CA",CA,California,SJC,"San Jose, CA",CA,California,850,8,850,8,0,Less than 15,0-15 min late,7,857,1000,4,1010,10,1004,10,-6,Less than 15,0-15 min early,0,No,Not Cancelled,80,74,63,342,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6327,N796SW,SNA,"Santa Ana, CA",CA,California,SJC,"San Jose, CA",CA,California,1955,19,1954,19,-1,Less than 15,0-15 min early,9,2003,2109,4,2110,21,2113,21,3,Less than 15,0-15 min late,0,No,Not Cancelled,75,79,66,342,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,2699,N777QC,SNA,"Santa Ana, CA",CA,California,SMF,"Sacramento, CA",CA,California,1135,11,1139,11,4,Less than 15,0-15 min late,10,1149,1308,3,1310,13,1311,13,1,Less than 15,0-15 min late,0,No,Not Cancelled,95,92,79,404,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4507,N7885A,SNA,"Santa Ana, CA",CA,California,SMF,"Sacramento, CA",CA,California,1615,16,1609,16,-6,Less than 15,0-15 min early,7,1616,1734,21,1740,17,1755,17,15,Greater than 15,15-30 min late,0,No,Not Cancelled,85,106,78,404,500-750 miles,0,0,15,0,0
1,1,3,Wed,2020-01-01,WN,4802,N200WN,SNA,"Santa Ana, CA",CA,California,SMF,"Sacramento, CA",CA,California,645,6,637,6,-8,Less than 15,0-15 min early,23,700,816,5,830,8,821,8,-9,Less than 15,0-15 min early,0,No,Not Cancelled,105,104,76,404,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5173,N913WN,SNA,"Santa Ana, CA",CA,California,SMF,"Sacramento, CA",CA,California,1930,19,1928,19,-2,Less than 15,0-15 min early,8,1936,2055,2,2055,20,2057,20,2,Less than 15,0-15 min late,0,No,Not Cancelled,85,89,79,404,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5680,N701GS,SNA,"Santa Ana, CA",CA,California,SMF,"Sacramento, CA",CA,California,830,8,828,8,-2,Less than 15,0-15 min early,12,840,957,3,1000,10,1000,10,0,Less than 15,0-15 min late,0,No,Not Cancelled,90,92,77,404,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6081,N209WN,SNA,"Santa Ana, CA",CA,California,SMF,"Sacramento, CA",CA,California,1435,14,1427,14,-8,Less than 15,0-15 min early,7,1434,1550,20,1605,16,1610,16,5,Less than 15,0-15 min late,0,No,Not Cancelled,90,103,76,404,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4196,N946WN,STL,"St. Louis, MO",MO,Missouri,ATL,"Atlanta, GA",GA,Georgia,1610,16,1618,16,8,Less than 15,0-15 min late,8,1626,1832,5,1850,18,1837,18,-13,Less than 15,0-15 min early,0,No,Not Cancelled,100,79,66,484,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4279,N444WN,STL,"St. Louis, MO",MO,Missouri,ATL,"Atlanta, GA",GA,Georgia,1905,19,2020,20,75,Greater than 15,75-90 min late,9,2029,2229,7,2135,21,2236,22,61,Greater than 15,60-75 min late,0,No,Not Cancelled,90,76,60,484,500-750 miles,0,0,0,0,61
1,1,3,Wed,2020-01-01,WN,4321,N775SW,STL,"St. Louis, MO",MO,Missouri,ATL,"Atlanta, GA",GA,Georgia,955,9,1004,10,9,Less than 15,0-15 min late,7,1011,1218,5,1225,12,1223,12,-2,Less than 15,0-15 min early,0,No,Not Cancelled,90,79,67,484,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4660,N8665D,STL,"St. Louis, MO",MO,Missouri,AUS,"Austin, TX",TX,Texas,2145,21,2144,21,-1,Less than 15,0-15 min early,9,2153,2354,5,2355,23,2359,23,4,Less than 15,0-15 min late,0,No,Not Cancelled,130,135,121,721,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5387,N8639B,STL,"St. Louis, MO",MO,Missouri,AUS,"Austin, TX",TX,Texas,1035,10,1036,10,1,Less than 15,0-15 min late,8,1044,1247,16,1250,12,1303,13,13,Less than 15,0-15 min late,0,No,Not Cancelled,135,147,123,721,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3678,N7833A,STL,"St. Louis, MO",MO,Missouri,BDL,"Hartford, CT",CT,Connecticut,1620,16,1625,16,5,Less than 15,0-15 min late,7,1632,1925,3,1940,19,1928,19,-12,Less than 15,0-15 min early,0,No,Not Cancelled,140,123,113,957,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,1765,N795SW,STL,"St. Louis, MO",MO,Missouri,BNA,"Nashville, TN",TN,Tennessee,1700,17,1658,16,-2,Less than 15,0-15 min early,16,1714,1756,5,1810,18,1801,18,-9,Less than 15,0-15 min early,0,No,Not Cancelled,70,63,42,272,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3018,N789SW,STL,"St. Louis, MO",MO,Missouri,BNA,"Nashville, TN",TN,Tennessee,1915,19,1931,19,16,Greater than 15,15-30 min late,9,1940,2022,6,2020,20,2028,20,8,Less than 15,0-15 min late,0,No,Not Cancelled,65,57,42,272,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3940,N8696E,STL,"St. Louis, MO",MO,Missouri,BNA,"Nashville, TN",TN,Tennessee,645,6,640,6,-5,Less than 15,0-15 min early,7,647,726,4,750,7,730,7,-20,Less than 15,15-30 min early,0,No,Not Cancelled,65,50,39,272,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6344,N746SW,STL,"St. Louis, MO",MO,Missouri,BNA,"Nashville, TN",TN,Tennessee,900,9,857,8,-3,Less than 15,0-15 min early,7,904,943,6,1010,10,949,9,-21,Less than 15,15-30 min early,0,No,Not Cancelled,70,52,39,272,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,1798,N8508W,STL,"St. Louis, MO",MO,Missouri,BOS,"Boston, MA",MA,Massachusetts,2130,21,2128,21,-2,Less than 15,0-15 min early,10,2138,38,3,55,0,41,0,-14,Less than 15,0-15 min early,0,No,Not Cancelled,145,133,120,1047,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3565,N8647A,STL,"St. Louis, MO",MO,Missouri,BOS,"Boston, MA",MA,Massachusetts,720,7,716,7,-4,Less than 15,0-15 min early,16,732,1035,3,1050,10,1038,10,-12,Less than 15,0-15 min early,0,No,Not Cancelled,150,142,123,1047,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3842,N8546V,STL,"St. Louis, MO",MO,Missouri,BOS,"Boston, MA",MA,Massachusetts,1030,10,1026,10,-4,Less than 15,0-15 min early,7,1033,1350,4,1405,14,1354,13,-11,Less than 15,0-15 min early,0,No,Not Cancelled,155,148,137,1047,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4303,N206WN,STL,"St. Louis, MO",MO,Missouri,BWI,"Baltimore, MD",MD,Maryland,2100,21,2055,20,-5,Less than 15,0-15 min early,9,2104,2329,5,2350,23,2334,23,-16,Less than 15,15-30 min early,0,No,Not Cancelled,110,99,85,738,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5231,N8620H,STL,"St. Louis, MO",MO,Missouri,BWI,"Baltimore, MD",MD,Maryland,930,9,934,9,4,Less than 15,0-15 min late,7,941,1212,3,1230,12,1215,12,-15,Less than 15,0-15 min early,0,No,Not Cancelled,120,101,91,738,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5842,N736SA,STL,"St. Louis, MO",MO,Missouri,BWI,"Baltimore, MD",MD,Maryland,1345,13,1342,13,-3,Less than 15,0-15 min early,8,1350,1623,4,1645,16,1627,16,-18,Less than 15,15-30 min early,0,No,Not Cancelled,120,105,93,738,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6720,N8526W,STL,"St. Louis, MO",MO,Missouri,BWI,"Baltimore, MD",MD,Maryland,545,5,556,5,11,Less than 15,0-15 min late,14,610,839,3,840,8,842,8,2,Less than 15,0-15 min late,0,No,Not Cancelled,115,106,89,738,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3530,N902WN,STL,"St. Louis, MO",MO,Missouri,CLE,"Cleveland, OH",OH,Ohio,1910,19,1924,19,14,Less than 15,0-15 min late,8,1932,2139,5,2145,21,2144,21,-1,Less than 15,0-15 min early,0,No,Not Cancelled,95,80,67,487,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5690,N255WN,STL,"St. Louis, MO",MO,Missouri,CLE,"Cleveland, OH",OH,Ohio,830,8,850,8,20,Greater than 15,15-30 min late,5,855,1059,4,1100,11,1103,11,3,Less than 15,0-15 min late,0,No,Not Cancelled,90,73,64,487,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3128,N8528Q,STL,"St. Louis, MO",MO,Missouri,CMH,"Columbus, OH",OH,Ohio,1900,19,1906,19,6,Less than 15,0-15 min late,11,1917,2114,3,2115,21,2117,21,2,Less than 15,0-15 min late,0,No,Not Cancelled,75,71,57,409,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,834,N7813P,STL,"St. Louis, MO",MO,Missouri,DAL,"Dallas, TX",TX,Texas,1735,17,1745,17,10,Less than 15,0-15 min late,8,1753,1935,3,1920,19,1938,19,18,Greater than 15,15-30 min late,0,No,Not Cancelled,105,113,102,546,750-1000 miles,10,0,8,0,0
1,1,3,Wed,2020-01-01,WN,1763,N8571Z,STL,"St. Louis, MO",MO,Missouri,DAL,"Dallas, TX",TX,Texas,700,7,720,7,20,Greater than 15,15-30 min late,18,738,913,3,845,8,916,9,31,Greater than 15,30-45 min late,0,No,Not Cancelled,105,116,95,546,750-1000 miles,20,0,11,0,0
1,1,3,Wed,2020-01-01,WN,2040,N212WN,STL,"St. Louis, MO",MO,Missouri,DAL,"Dallas, TX",TX,Texas,1905,19,1856,18,-9,Less than 15,0-15 min early,10,1906,2046,3,2045,20,2049,20,4,Less than 15,0-15 min late,0,No,Not Cancelled,100,113,100,546,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6100,N7704B,STL,"St. Louis, MO",MO,Missouri,DAL,"Dallas, TX",TX,Texas,1425,14,1439,14,14,Less than 15,0-15 min late,9,1448,1625,2,1615,16,1627,16,12,Less than 15,0-15 min late,0,No,Not Cancelled,110,108,97,546,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6683,N430WN,STL,"St. Louis, MO",MO,Missouri,DAL,"Dallas, TX",TX,Texas,905,9,903,9,-2,Less than 15,0-15 min early,13,916,1051,3,1055,10,1054,10,-1,Less than 15,0-15 min early,0,No,Not Cancelled,110,111,95,546,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6739,N8324A,STL,"St. Louis, MO",MO,Missouri,DAL,"Dallas, TX",TX,Texas,2115,21,2146,21,31,Greater than 15,30-45 min late,8,2154,2327,4,2305,23,2331,23,26,Greater than 15,15-30 min late,0,No,Not Cancelled,110,105,93,546,750-1000 miles,26,0,0,0,0
1,1,3,Wed,2020-01-01,WN,725,N780SW,STL,"St. Louis, MO",MO,Missouri,DCA,"Washington, DC",VA,Virginia,1950,19,1952,19,2,Less than 15,0-15 min late,9,2001,2222,4,2245,22,2226,22,-19,Less than 15,15-30 min early,0,No,Not Cancelled,115,94,81,719,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3508,N419WN,STL,"St. Louis, MO",MO,Missouri,DCA,"Washington, DC",VA,Virginia,1600,16,1616,16,16,Greater than 15,15-30 min late,9,1625,1854,4,1855,18,1858,18,3,Less than 15,0-15 min late,0,No,Not Cancelled,115,102,89,719,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4165,N221WN,STL,"St. Louis, MO",MO,Missouri,DCA,"Washington, DC",VA,Virginia,1300,13,1326,13,26,Greater than 15,15-30 min late,9,1335,1602,4,1600,16,1606,16,6,Less than 15,0-15 min late,0,No,Not Cancelled,120,100,87,719,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4766,N712SW,STL,"St. Louis, MO",MO,Missouri,DCA,"Washington, DC",VA,Virginia,905,9,913,9,8,Less than 15,0-15 min late,6,919,1145,18,1200,12,1203,12,3,Less than 15,0-15 min late,0,No,Not Cancelled,115,110,86,719,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,1947,N8502Z,STL,"St. Louis, MO",MO,Missouri,DEN,"Denver, CO",CO,Colorado,1910,19,1901,19,-9,Less than 15,0-15 min early,15,1916,2010,4,2040,20,2014,20,-26,Less than 15,15-30 min early,0,No,Not Cancelled,150,133,114,770,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3801,N8532S,STL,"St. Louis, MO",MO,Missouri,DEN,"Denver, CO",CO,Colorado,1710,17,1724,17,14,Less than 15,0-15 min late,9,1733,1827,4,1835,18,1831,18,-4,Less than 15,0-15 min early,0,No,Not Cancelled,145,127,114,770,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4130,N8674B,STL,"St. Louis, MO",MO,Missouri,DEN,"Denver, CO",CO,Colorado,1535,15,1534,15,-1,Less than 15,0-15 min early,6,1540,1632,6,1700,17,1638,16,-22,Less than 15,15-30 min early,0,No,Not Cancelled,145,124,112,770,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4330,N951WN,STL,"St. Louis, MO",MO,Missouri,DEN,"Denver, CO",CO,Colorado,1025,10,1030,10,5,Less than 15,0-15 min late,6,1036,1132,6,1150,11,1138,11,-12,Less than 15,0-15 min early,0,No,Not Cancelled,145,128,116,770,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6341,N8547V,STL,"St. Louis, MO",MO,Missouri,DEN,"Denver, CO",CO,Colorado,805,8,805,8,0,Less than 15,0-15 min late,17,822,911,9,925,9,920,9,-5,Less than 15,0-15 min early,0,No,Not Cancelled,140,135,109,770,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4089,N404WN,STL,"St. Louis, MO",MO,Missouri,DSM,"Des Moines, IA",IA,Iowa,2155,21,2147,21,-8,Less than 15,0-15 min early,10,2157,2241,3,2255,22,2244,22,-11,Less than 15,0-15 min early,0,No,Not Cancelled,60,57,44,259,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,1376,N7741C,STL,"St. Louis, MO",MO,Missouri,DTW,"Detroit, MI",MI,Michigan,1900,19,1859,18,-1,Less than 15,0-15 min early,10,1909,2109,8,2130,21,2117,21,-13,Less than 15,0-15 min early,0,No,Not Cancelled,90,78,60,440,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3777,N8641B,STL,"St. Louis, MO",MO,Missouri,DTW,"Detroit, MI",MI,Michigan,1615,16,1615,16,0,Less than 15,0-15 min late,9,1624,1828,9,1840,18,1837,18,-3,Less than 15,0-15 min early,0,No,Not Cancelled,85,82,64,440,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4181,N407WN,STL,"St. Louis, MO",MO,Missouri,DTW,"Detroit, MI",MI,Michigan,830,8,830,8,0,Less than 15,0-15 min late,7,837,1042,5,1100,11,1047,10,-13,Less than 15,0-15 min early,0,No,Not Cancelled,90,77,65,440,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3577,N8536Z,STL,"St. Louis, MO",MO,Missouri,FLL,"Fort Lauderdale, FL",FL,Florida,1835,18,1833,18,-2,Less than 15,0-15 min early,8,1841,2149,3,2215,22,2152,21,-23,Less than 15,15-30 min early,0,No,Not Cancelled,160,139,128,1057,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5531,N550WN,STL,"St. Louis, MO",MO,Missouri,FLL,"Fort Lauderdale, FL",FL,Florida,545,5,545,5,0,Less than 15,0-15 min late,9,554,911,7,930,9,918,9,-12,Less than 15,0-15 min early,0,No,Not Cancelled,165,153,137,1057,1250-1500 miles,0,0,0,0,0
